エレザード,せっかち,0.7
エレザード,おっとり,0.3
エレザード,ようき,0.3
エレザード,のんき,0.1
エレザード,むじゃき,0.1
エレザード,れいせい,0.1
ヤミラミ,ずぶとい,43.7
ヤミラミ,わんぱく,27.1
ヤミラミ,おだやか,7.4
ヤミラミ,しんちょう,6.9
ヤミラミ,のんき,5.9
ヤミラミ,なまいき,3.0
ヤミラミ,ゆうかん,1.9
ヤミラミ,いじっぱり,1.5
ヤミラミ,ようき,0.6
ヤミラミ,さみしがり,0.5
ウインディ(ヒスイ),いじっぱり,66.8
ウインディ(ヒスイ),ようき,26.1
ウインディ(ヒスイ),しんちょう,3.0
ウインディ(ヒスイ),わんぱく,0.8
ウインディ(ヒスイ),さみしがり,0.6
ウインディ(ヒスイ),やんちゃ,0.6
ウインディ(ヒスイ),むじゃき,0.4
ウインディ(ヒスイ),せっかち,0.3
ウインディ(ヒスイ),ひかえめ,0.3
ウインディ(ヒスイ),おだやか,0.2
グレンアルマ,ひかえめ,78.8
グレンアルマ,おくびょう,16.3
グレンアルマ,ずぶとい,1.6
グレンアルマ,れいせい,1.6
グレンアルマ,おだやか,0.7
グレンアルマ,おっとり,0.2
グレンアルマ,のんき,0.2
グレンアルマ,せっかち,0.2
グレンアルマ,なまいき,0.1
グレンアルマ,ようき,0.1
デカヌチャン,ようき,50.5
デカヌチャン,いじっぱり,29.7
デカヌチャン,しんちょう,10.8
デカヌチャン,わんぱく,6.4
デカヌチャン,やんちゃ,0.3
デカヌチャン,むじゃき,0.3
デカヌチャン,ずぶとい,0.3
デカヌチャン,ゆうかん,0.2
デカヌチャン,おくびょう,0.2
デカヌチャン,ひかえめ,0.2
ヤバソチャ,ずぶとい,72.2
ヤバソチャ,ひかえめ,12.2
ヤバソチャ,おだやか,10.9
ヤバソチャ,おくびょう,1.6
ヤバソチャ,のんき,1.2
ヤバソチャ,れいせい,0.9
ヤバソチャ,なまいき,0.6
ヤバソチャ,おっとり,0.1
ヤバソチャ,しんちょう,0.1
ヤバソチャ,まじめ,0.0
ガオガエン,いじっぱり,29.0
ガオガエン,わんぱく,25.5
ガオガエン,しんちょう,23.6
ガオガエン,のんき,6.6
ガオガエン,なまいき,4.7
ガオガエン,ようき,4.6
ガオガエン,ゆうかん,2.1
